"id_entri","versi_kbji","kode","kode_normalisasi","jumlah_digit","tingkat","kedalaman","urutan","kode_induk","nama_resmi","uraian_resmi","kode_golongan_pokok","nama_golongan_pokok","kode_subgolongan_pokok","nama_subgolongan_pokok","kode_golongan","nama_golongan","kode_subgolongan","nama_subgolongan","jalur_kode","jalur_nama","jumlah_anak_langsung","jumlah_jabatan_turunan","kelompok_sisa","nama_pencarian","halaman_pdf_mulai","halaman_pdf_selesai","halaman_cetak_mulai","halaman_cetak_selesai","status_validasi"
"E00011","2026","0111.07","011107","6","Jabatan","5","11","0111","ASISTEN OPERASI PANGLIMA TNI (ASOPS PANGLIMA TNI)","Asops Panglima TNI berkedudukan di bawah dan bertanggung jawab kepada
Panglima TNI. Dalam pelaksanaan tugas sehari-hari, dikoordinasikan oleh Kasum
TNI. Tugasnya membantu Panglima TNI menyelenggarakan fungsi staf di bidang
operasi meliputi penggunaan kekuatan dan pelatihan yang bersifat integratif,
kerja sama keamanan perbatasan, survei, dan pemetaan dalam rangka
mendukung tugas pokok TNI; dan melaksanakan koordinasi dengan unit terkait
dalam rangka pemberian saran kepada Panglima TNI. Termasuk dalam jabatan
ini Wakil Asisten Operasi Panglima TNI (Waasops Panglima TNI).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.07","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > ASISTEN OPERASI PANGLIMA TNI (ASOPS PANGLIMA TNI)","0","0","tidak","asisten operasi panglima tni asops panglima tni","107","107","75","75","lolos_struktur_otomatis_belum_review_manual"
"E00012","2026","0111.08","011108","6","Jabatan","5","12","0111","ASISTEN PERSONALIA PANGLIMA TNI (ASPERS PANGLIMA TNI)","Aspers Panglima TNI berkedudukan di bawah dan bertanggung jawab kepada
Panglima TNI. Dalam pelaksanaan tugas sehari-hari, dikoordinasikan oleh Kasum
TNI. Tugasnya membantu Panglima TNI menyelenggarakan fungsi staf di bidang
personel dan tenaga manusia dalam rangka mendukung tugas pokok TNI; dan
melaksanakan koordinasi dengan unit terkait dalam rangka pemberian saran
kepada Panglima TNI. Termasuk dalam jabatan ini Wakil Asisten Personalia
Panglima TNI (Waaspers Panglima TNI).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.08","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > ASISTEN PERSONALIA PANGLIMA TNI (ASPERS PANGLIMA TNI)","0","0","tidak","asisten personalia panglima tni aspers panglima tni","107","107","75","75","lolos_struktur_otomatis_belum_review_manual"
"E00013","2026","0111.09","011109","6","Jabatan","5","13","0111","ASISTEN LOGISTIK PANGLIMA TNI (ASLOG PANGLIMA TNI)","Aslog Panglima TNI berkedudukan di bawah dan bertanggung jawab kepada
Panglima TNI. Dalam pelaksanaan tugas sehari-hari, dikoordinasikan oleh Kasum
TNI. Tugasnya membantu Panglima TNI menyelenggarakan fungsi staf di bidang
logistik meliputi materiil/bekal, fasilitas, dan jasa dalam rangka mendukung tugas
pokok TNI; dan melaksanakan koordinasi dengan unit terkait dalam rangka
pemberian saran kepada Panglima TNI. Termasuk dalam jabatan ini Wakil Asisten
Logistik Panglima TNI (Waaslog Panglima TNI).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.09","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > ASISTEN LOGISTIK PANGLIMA TNI (ASLOG PANGLIMA TNI)","0","0","tidak","asisten logistik panglima tni aslog panglima tni","107","108","75","76","lolos_struktur_otomatis_belum_review_manual"
"E00014","2026","0111.10","011110","6","Jabatan","5","14","0111","ASISTEN TERITORIAL PANGLIMA TNI (ASTER PANGLIMA TNI)","Aster Panglima TNI berkedudukan di bawah dan bertanggung jawab kepada
Panglima TNI. Dalam pelaksanaan tugas sehari-hari, dikoordinasikan oleh Kasum
TNI. Tugasnya membantu Panglima TNI menyelenggarakan fungsi staf di bidang
kegiatan dan pemberdayaan wilayah pertahanan guna mewujudkan daya
tangkal dan daya dukung wilayah dalam rangka mendukung tugas pokok TNI;
dan melaksanakan koordinasi dengan unit terkait dalam rangka pemberian saran
kepada Panglima TNI. Termasuk dalam jabatan ini Wakil Asisten Teritorial
Panglima TNI (Waaster Panglima TNI).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.10","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > ASISTEN TERITORIAL PANGLIMA TNI (ASTER PANGLIMA TNI)","0","0","tidak","asisten teritorial panglima tni aster panglima tni","108","108","76","76","lolos_struktur_otomatis_belum_review_manual"
"E00015","2026","0111.11","011111","6","Jabatan","5","15","0111","ASISTEN KOMUNIKASI DAN ELEKTRONIKA PANGLIMA TNI (ASKOMLEK PANGLIMA TNI)","Askomlek Panglima TNI berkedudukan di bawah dan bertanggung jawab kepada
Panglima TNI. Dalam pelaksanaan tugas sehari-hari, dikoordinasikan oleh Kasum
TNI. Tugasnya membantu Panglima TNI menyelenggarakan fungsi staf di bidang
komunikasi dan elektronika, termasuk perang elektronika dan teknologi
komputer dalam rangka mendukung tugas pokok TNI; dan melaksanakan
koordinasi dengan unit terkait dalam rangka pemberian saran kepada Panglima
TNI. Termasuk dalam jabatan ini Wakil Asisten Komunikasi dan Elektronika
Panglima TNI (Waaskomlek Panglima TNI).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.11","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > ASISTEN KOMUNIKASI DAN ELEKTRONIKA PANGLIMA TNI (ASKOMLEK PANGLIMA TNI)","0","0","tidak","asisten komunikasi dan elektronika panglima tni askomlek panglima tni","108","108","76","76","lolos_struktur_otomatis_belum_review_manual"
"E00016","2026","0111.12","011112","6","Jabatan","5","16","0111","PERWIRA STAF KHUSUS POLISI MILITER (PASSUSPOM TNI)","Perwira Staf Khusus Polisi Militer (Passuspom TNI) berkedudukan di bawah dan
bertanggung jawab kepada Panglima TNI. Tugasnya membantu Panglima TNI
dalam merumuskan kebijakan di bidang kepolisian militer; melakukan koordinasi
dengan unit lain dalam rangka perumusan kebijakan di bidang kepolisian militer.","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.12","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > PERWIRA STAF KHUSUS POLISI MILITER (PASSUSPOM TNI)","0","0","tidak","perwira staf khusus polisi militer passuspom tni","108","108","76","76","lolos_struktur_otomatis_belum_review_manual"
"E00017","2026","0111.13","011113","6","Jabatan","5","17","0111","KOMANDAN SATUAN KOMUNIKASI DAN ELEKTRONIKA TNI (DANSATKOMLEK TNI)","Komandan Satuan Komunikasi dan Elektronika TNI berkedudukan di bawah dan
bertanggung jawab kepada Panglima TNI. Dalam pelaksanaan tugas sehari-hari,
dikoordinasikan oleh Kasum TNI. Tugasnya menyelenggarakan dukungan
komunikasi dan elektronika bagi komando dan pengendalian Panglima TNI
dalam pelaksanaan operasi TNI; melakukan koordinasi dengan unit lain dalam
rangka perumusan kebijakan di bidang komunikasi dan elektronika TNI.","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.13","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KOMANDAN SATUAN KOMUNIKASI DAN ELEKTRONIKA TNI (DANSATKOMLEK TNI)","0","0","tidak","komandan satuan komunikasi dan elektronika tni dansatkomlek tni","108","109","76","77","lolos_struktur_otomatis_belum_review_manual"
"E00018","2026","0111.14","011114","6","Jabatan","5","18","0111","KEPALA PUSAT PENGENDALIAN OPERASI TNI (KAPUSDALOPS TNI)","Kepala Pusat Pengendalian Operasi TNI berkedudukan di bawah dan
bertanggung jawab kepada Panglima TNI. Dalam pelaksanaan tugas sehari-hari,
dikoordinasikan oleh Kasum TNI. Tugasnya menyiapkan dukungan fasilitas
komando dan pengendalian operasi TNI serta menyelenggarakan sistem
informasi di lingkungan Markas Besar TNI dan melaksanakan tugas lain sesuai
dengan perintah Panglima TNI.","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.14","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KEPALA PUSAT PENGENDALIAN OPERASI TNI (KAPUSDALOPS TNI)","0","0","tidak","kepala pusat pengendalian operasi tni kapusdalops tni","109","109","77","77","lolos_struktur_otomatis_belum_review_manual"
"E00019","2026","0111.15","011115","6","Jabatan","5","19","0111","KEPALA SEKRETARIAT UMUM TNI (KASETUM TNI)","Kepala Sekretariat Umum TNI berkedudukan di bawah dan bertanggung jawab
kepada Panglima TNI. Dalam pelaksanaan tugas sehari-hari, dikoordinasikan
oleh Kasum TNI. Tugasnya menyelenggarakan dan mengendalikan administrasi
umum TNI untuk mendukung pelaksanaan tugas-tugas di lingkungan TNI; dan
melaksanakan tugas lain sesuai dengan perintah Panglima TNI.","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.15","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KEPALA SEKRETARIAT UMUM TNI (KASETUM TNI)","0","0","tidak","kepala sekretariat umum tni kasetum tni","109","109","77","77","lolos_struktur_otomatis_belum_review_manual"
"E00020","2026","0111.16","011116","6","Jabatan","5","20","0111","KOMANDAN SEKOLAH STAF DAN KOMANDO TNI (DANSESKO TNI)","Komandan Sekolah Staf dan Komando TNI berkedudukan di bawah dan
bertanggung jawab kepada Panglima TNI. Dalam pelaksanaan tugas sehari-hari,
dikoordinasikan oleh Kasum TNI. Tugasnya menyelenggarakan pendidikan
pengembangan umum tertinggi TNI, pendidikan operasi gabungan di lingkungan
TNI, pembinaan bidang manajemen, melaksanakan evaluasi dan pengembangan
di bidang yang berkaitan dalam rangka mendukung pelaksanaan tugas-tugas TNI,
menyelenggarakan latihan gabungan untuk KotamaOps TNI, serta mengadakan
kerja sama akademik dengan lembaga pendidikan militer dalam negeri maupun
luar negeri serta perguruan tinggi dalam rangka meningkatkan kualitas
pendidikan di Sesko TNI; dan melaksanakan tugas lain sesuai dengan perintah
Panglima TNI. Termasuk dalam jabatan ini Wakil Komandan Sekolah Staf dan
Komando TNI (Wadansesko TNI).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.16","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KOMANDAN SEKOLAH STAF DAN KOMANDO TNI (DANSESKO TNI)","0","0","tidak","komandan sekolah staf dan komando tni dansesko tni","109","109","77","77","lolos_struktur_otomatis_belum_review_manual"
"E00021","2026","0111.17","011117","6","Jabatan","5","21","0111","KOMANDAN KOMANDO PENDIDIKAN DAN LATIHAN TNI (DANKODIKLAT TNI)","Komandan Komando Pendidikan dan Latihan TNI berkedudukan di bawah dan
bertanggung jawab kepada Panglima TNI, dalam pelaksanaan tugas sehari-hari
dikoordinasikan oleh Kasum TNI. Tugasnya menyelenggarakan pembinaan
pendidikan dan latihan TNI yang bersifat trimatra dalam rangka mendukung
tugas pokok TNI dan melaksanakan tugas lain sesuai dengan perintah Panglima
TNI. Termasuk dalam jabatan ini Wakil Dankodiklat TNI.","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.17","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KOMANDAN KOMANDO PENDIDIKAN DAN LATIHAN TNI (DANKODIKLAT TNI)","0","0","tidak","komandan komando pendidikan dan latihan tni dankodiklat tni","109","110","77","78","lolos_struktur_otomatis_belum_review_manual"
"E00022","2026","0111.18","011118","6","Jabatan","5","22","0111","KOMANDAN JENDERAL AKADEMI TNI (DANJEN AKADEMI TNI)","Komandan Jenderal Akademi TNI berkedudukan di bawah dan bertanggung
jawab kepada Panglima TNI, dalam pelaksanaan tugas sehari-hari
dikoordinasikan oleh Kasum TNI. Tugasnya menyelenggarakan pendidikan
pertama perwira TNI yang bersifat integratif dalam rangka menyiapkan kader
pemimpin TNI dan melaksanakan tugas lain sesuai dengan perintah Panglima
TNI.","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.18","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KOMANDAN JENDERAL AKADEMI TNI (DANJEN AKADEMI TNI)","0","0","tidak","komandan jenderal akademi tni danjen akademi tni","110","110","78","78","lolos_struktur_otomatis_belum_review_manual"
"E00023","2026","0111.19","011119","6","Jabatan","5","23","0111","KEPALA BADAN INTELIJEN STRATEGIS TNI (KABAIS TNI)","Kepala Badan Intelijen Strategis TNI (Kabais TNI) berkedudukan di bawah dan
bertanggung jawab kepada Panglima TNI, dalam pelaksanaan tugas sehari-hari
dikoordinasikan oleh Kasum TNI. Tugasnya menyelenggarakan kegiatan dan
operasi intelijen strategis serta pembinaan kekuatan dan kemampuan intelijen
strategis dalam rangka mendukung tugas pokok TNI dan melaksanakan tugas
lain sesuai dengan perintah Panglima TNI. Termasuk dalam jabatan ini Wakil
Kepala Badan Intelijen Strategis TNI (Wakabais TNI).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.19","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KEPALA BADAN INTELIJEN STRATEGIS TNI (KABAIS TNI)","0","0","tidak","kepala badan intelijen strategis tni kabais tni","110","110","78","78","lolos_struktur_otomatis_belum_review_manual"
"E00024","2026","0111.20","011120","6","Jabatan","5","24","0111","KOMANDAN PASUKAN PENGAMANAN PRESIDEN (DANPASPAMPRES)","Komandan Pasukan Pengamanan Presiden (Danpaspampres) berkedudukan di
bawah dan bertanggung jawab kepada Panglima TNI, dalam pelaksanaan tugas
sehari-hari dikoordinasikan oleh Kasum TNI. Tugasnya melaksanakan
pengamanan fisik langsung jarak dekat setiap saat kepada Presiden, Wakil
Presiden, dan tamu negara setingkat kepala negara/pemerintahan beserta
keluarganya serta tugas protokoler kenegaraan dalam rangka mendukung tugas
pokok TNI dan melaksanakan tugas lain sesuai dengan perintah Panglima TNI.
Termasuk dalam jabatan ini Wakil Komandan Pasukan Pengamanan Presiden
(Wadanpaspampres).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.20","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KOMANDAN PASUKAN PENGAMANAN PRESIDEN (DANPASPAMPRES)","0","0","tidak","komandan pasukan pengamanan presiden danpaspampres","110","110","78","78","lolos_struktur_otomatis_belum_review_manual"
"E00025","2026","0111.21","011121","6","Jabatan","5","25","0111","KEPALA BADAN PEMBINAAN HUKUM DAN HAK ASASI MANUSIA TNI (KABABINKUM HAM TNI)","Kepala Badan Pembinaan Hukum dan Hak Asasi Manusia TNI (Kababinkum HAM
TNI) berkedudukan di bawah dan bertanggung jawab kepada Panglima TNI, yang
dalam pelaksanaan tugas sehari-hari dikoordinasikan oleh Kasum TNI. Tugasnya
membantu Panglima TNI dalam menyelenggarakan pembinaan hukum dan hak
asasi manusia di lingkungan TNI, hukum operasi dalam penggunaan kekuatan
TNI, odituratan, dan pemasyarakatan militer dalam sistem peradilan militer serta
melaksanakan tugas lain sesuai dengan perintah Panglima TNI. Termasuk dalam
jabatan ini Wakil Kepala Badan Pembinaan Hukum dan Hak Asasi Manusia TNI
(Wakababinkum HAM TNI).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.21","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KEPALA BADAN PEMBINAAN HUKUM DAN HAK ASASI MANUSIA TNI (KABABINKUM HAM TNI)","0","0","tidak","kepala badan pembinaan hukum dan hak asasi manusia tni kababinkum ham tni","110","111","78","79","lolos_struktur_otomatis_belum_review_manual"
"E00026","2026","0111.22","011122","6","Jabatan","5","26","0111","KEPALA PUSAT PENERANGAN TNI (KAPUSPEN TNI)","Kepala Pusat Penerangan TNI (Kapuspen TNI) berkedudukan di bawah dan
bertanggung jawab kepada Panglima TNI, dalam pelaksanaan tugas sehari-hari
dikoordinasikan oleh Kasum TNI. Tugasnya menyelenggarakan transformasi
penerangan TNI secara terpadu dan mengembangkan sistem informasi
penerangan dalam rangka mendukung tugas pokok TNI serta melaksanakan
tugas lain sesuai dengan perintah Panglima TNI. Termasuk dalam jabatan ini
Wakil Kepala Pusat Penerangan TNI (Wakapuspen TNI).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.22","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KEPALA PUSAT PENERANGAN TNI (KAPUSPEN TNI)","0","0","tidak","kepala pusat penerangan tni kapuspen tni","111","111","79","79","lolos_struktur_otomatis_belum_review_manual"
"E00027","2026","0111.23","011123","6","Jabatan","5","27","0111","KEPALA PUSAT KESEHATAN TNI (KAPUSKES TNI)","Kepala Pusat Kesehatan TNI (Kapuskes TNI) berkedudukan di bawah dan
bertanggung jawab kepada Panglima TNI, dalam pelaksanaan tugas sehari-hari
dikoordinasikan oleh Kasum TNI. Tugasnya menyelenggarakan dukungan
kesehatan secara terpadu dan integratif dalam rangka pelaksanaan tugas pokok
TNI serta melaksanakan tugas lain sesuai dengan perintah Panglima TNI.
Termasuk dalam jabatan ini Wakil Kepala Pusat Kesehatan TNI (Wakapuskes TNI).","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.23","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KEPALA PUSAT KESEHATAN TNI (KAPUSKES TNI)","0","0","tidak","kepala pusat kesehatan tni kapuskes tni","111","111","79","79","lolos_struktur_otomatis_belum_review_manual"
"E00028","2026","0111.24","011124","6","Jabatan","5","28","0111","KEPALA BADAN LOGISTIK TNI (KABALOG TNI)","Kepala Badan Logistik TNI (Kabalog TNI) berkedudukan di bawah dan
bertanggung jawab kepada Panglima TNI, dalam pelaksanaan tugas sehari-hari
dikoordinasikan oleh Kasum TNI. Tugasnya menyelenggarakan fungsi logistik
terpusat dan integratif yang meliputi pengadaan, penyimpanan, pendistribusian,
pemeliharaan, dan penghapusan serta melaksanakan tugas lain sesuai dengan
perintah Panglima TNI.","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.24","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KEPALA BADAN LOGISTIK TNI (KABALOG TNI)","0","0","tidak","kepala badan logistik tni kabalog tni","111","111","79","79","lolos_struktur_otomatis_belum_review_manual"
"E00029","2026","0111.25","011125","6","Jabatan","5","29","0111","KEPALA PUSAT PEMBINAAN MENTAL TNI (KAPUSBINTAL TNI)","Kepala Pusat Pembinaan Mental TNI (Kapusbintal TNI) berkedudukan di bawah
dan bertanggung jawab kepada Panglima TNI, dalam pelaksanaan tugas sehari-
hari dikoordinasikan oleh Kasum TNI. Tugasnya menyelenggarakan pembinaan
mental integratif di lingkungan TNI dalam rangka penyiapan kemampuan dan
kekuatan TNI serta melaksanakan tugas lain sesuai dengan perintah Panglima
TNI.","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.25","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KEPALA PUSAT PEMBINAAN MENTAL TNI (KAPUSBINTAL TNI)","0","0","tidak","kepala pusat pembinaan mental tni kapusbintal tni","111","111","79","79","lolos_struktur_otomatis_belum_review_manual"
"E00030","2026","0111.26","011126","6","Jabatan","5","30","0111","KEPALA PUSAT KEUANGAN TNI (KAPUSKU TNI)","Kepala Pusat Keuangan TNI (Kapusku TNI) berkedudukan di bawah dan
bertanggung jawab kepada Panglima TNI, dalam pelaksanaan tugas sehari-hari
dikoordinasikan oleh Kasum TNI. Tugasnya menyelenggarakan pengelolaan
keuangan negara di lingkungan TNI dan melaksanakan tugas lain sesuai dengan
perintah Panglima TNI.","0","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","01","PERWIRA TNI DAN POLRI","011","PERWIRA TNI DAN POLRI","0111","PERWIRA MARKAS BESAR TNI","0 > 01 > 011 > 0111 > 0111.26","TENTARA NASIONAL INDONESIA (TNI) DAN KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI) > PERWIRA TNI DAN POLRI > PERWIRA TNI DAN POLRI > PERWIRA MARKAS BESAR TNI > KEPALA PUSAT KEUANGAN TNI (KAPUSKU TNI)","0","0","tidak","kepala pusat keuangan tni kapusku tni","111","112","79","80","lolos_struktur_otomatis_belum_review_manual"
